tic,n_events_ge2,max_event_snr,period_fap,tls_sde
212377300,9,2.9580450360958617,0.36663336663336665,10.095962019903594
207174734,21,3.3748061830670277,0.11788211788211789,6.941037410577347
211440800,18,3.5005918711498403,0.6543456543456544,5.5378514915961325
218967667,13,2.9052172477974936,0.5444555444555444,6.214122999229691
218968119,15,2.99247367194066,0.3336663336663337,6.163730048474087
218969746,18,3.3700433015890905,0.8991008991008991,4.965729324589797
207177270,27,3.7300279750342393,0.7832167832167832,5.855944576769225
218970269,10,2.8321742884876704,0.14785214785214784,4.865423093701927
218972061,12,2.8449461236515705,0.35064935064935066,4.1552354589485425
219215835,6,3.9629645269254063,0.06393606393606394,4.919001886442851
218973038,17,4.096844658492564,0.03196803196803197,4.996368418900533
219217331,2,2.9661540984917014,1.0,8.13329013431229
219218631,8,3.1664172786153575,0.3196803196803197,5.8732384894767415
219221780,13,3.3207806612550725,0.7902097902097902,4.330782550430773
219121412,17,3.3807502009505184,0.23876123876123875,6.653633698743206
219233386,9,3.065972045844062,0.42657342657342656,5.428008626152227
219234951,9,2.9517698489197297,0.45454545454545453,4.726853667552542
219235147,2,2.2527667211805373,0.12087912087912088,5.330266578130803
219236564,7,2.7964162860558983,0.08491508491508491,5.3371431031853165
219240217,8,2.744539564394474,0.36063936063936064,4.295564311516636
219251169,7,2.9703457111006917,0.12687312687312688,4.586625062714962
219246146,9,3.1660271584020094,0.33166833166833165,4.645256987686406
219317391,9,4.320147011164984,0.2757242757242757,4.654126062053685
219334470,16,2.7599889786650458,0.8451548451548452,8.713394322231409
219318151,17,3.7147351891730054,0.6133866133866134,5.545055462983586
220390069,6,2.918699320134451,0.011988011988011988,4.860418758991155
220393352,7,3.162968634043665,0.5794205794205795,5.0214773113292415
220393406,12,2.700262516738722,0.6143856143856143,4.052861043092431
220394878,8,2.8059359228771275,0.3926073926073926,4.658601911985335
220397638,13,3.22778823640809,0.45354645354645357,5.724135988327594
220389925,26,4.216790181331368,0.7102897102897103,6.761400348767272
220391375,25,3.9055495159667313,0.5624375624375625,7.135146783133477
219334689,21,6.06395177224111,0.4075924075924076,6.099777893846804
219334997,28,3.820820558852873,0.4205794205794206,7.374431528698841
220399756,6,2.7287130388883627,0.34765234765234765,3.5152943228872
220391299,11,4.014591145744311,0.20279720279720279,6.248850996145526
220407213,8,2.9118442867056524,0.6513486513486514,5.088041015747272
220409421,9,3.310925478786284,0.14485514485514486,6.5145736695519085
219337000,4,3.8091046330984564,0.08691308691308691,6.710780420279979
220430530,6,2.6011650915936757,0.5974025974025974,5.78891797376607
219342752,34,4.184703758949854,0.985014985014985,6.362358852115183
220430697,5,4.102298031770242,0.5294705294705294,9.73586757750633
220455309,3,3.0515236932530936,0.17182817182817184,4.393057464831902
220459040,10,3.598706689332309,0.8561438561438561,3.7677588395853054
220407530,18,3.3033109137560936,0.8011988011988012,0.0
220413881,21,3.1185521485614522,0.11288711288711288,6.41621685994869
220407099,9,4.983980950651792,0.3086913086913087,4.117605802036608
220482148,4,2.6384611042129436,0.1848151848151848,6.033546696627116
220436741,19,3.168391261282746,0.1888111888111888,8.715791859102604
220485705,12,3.230540707848648,0.059940059940059943,6.129387760475815
220491450,8,3.4137453159241073,0.4255744255744256,6.72393379132117
220511824,4,2.544093020015662,0.18281718281718282,6.233930225805086
220595865,10,3.48292773390951,0.1068931068931069,4.953496816022228
224284606,10,2.8985621656962786,0.6043956043956044,5.0592078723742775
224281107,18,3.867744233894472,0.4095904095904096,4.744354203148744
224278972,16,3.4866424372604397,0.7662337662337663,5.547838185826084
228382006,9,2.7420320613676226,0.26873126873126874,8.180175116406325
224283342,27,7.525394238777657,0.000999000999000999,16.484603280409914
228507309,0,,,10.635297825934565
228507387,15,3.4340259509695423,0.46653346653346656,5.2696901112568675
228383297,15,3.5425303964187993,0.7322677322677322,5.4370868776457035
228569826,9,3.2784540395538686,0.061938061938061936,4.522330704156
228613048,0,,,4.398336280235135
229012749,17,3.711951041561639,0.6703296703296703,4.444136254909566
229053359,0,,,5.707035538898989
220431435,43,3.974772365782135,0.7262737262737263,8.193229701500451
229051080,9,6.291188005402631,0.22777222777222778,5.504343414007599
229112415,13,3.9614871504657843,0.47652347652347654,5.901135147630584
231009108,7,2.760332892600663,0.26673326673326675,4.142892093071879
220405171,45,4.2208782383234995,0.5754245754245755,5.967595707124303
230983203,14,3.627563906869403,0.17582417582417584,5.7588458038522035
220421994,33,3.8117139379148646,0.09290709290709291,5.908139129797751
229100316,20,5.468104100370302,0.04395604395604396,6.203343309993177
231044412,21,3.1545697652842892,0.15384615384615385,6.668193767253791
