key,kind,routed,P_hat,obs_R,n_events,fap_ref,fap_evt,P_true,period_match
279054946,null,True,0.7987210989725353,0.5457055670600403,22.0,0.18081918081918083,0.16831683168316833,,
279088303,null,True,0.5007008064148821,0.4321042751238807,42.0,0.07092907092907093,0.0897079974146634,,
279091054,null,True,4.13632107279291,0.70358056599522,13.0,0.21178821178821178,0.2376237623762376,,
279160404,null,True,0.5444560012171688,0.5056065327216654,17.0,0.5354645354645354,0.6237623762376238,,
279159844,null,True,0.557005144357246,0.40279967417812435,30.0,0.8691308691308691,0.8316831683168316,,
279088539,null,True,0.7422486719115322,0.41566918996600455,37.0,0.23376623376623376,0.26732673267326734,,
279092536,null,True,0.9203685884629546,0.561621221356051,28.0,0.03396603396603397,0.05620503307947025,,
280698967,null,True,0.5337193433801459,0.6119683122225298,15.0,0.2917082917082917,0.2376237623762376,,
280789406,null,True,0.5170675442990174,0.6556600440630825,11.0,0.26973026973026976,0.2871287128712871,,
279362216,null,True,2.1478150805116583,0.990469545911965,7.0,0.02197802197802198,0.005010416307538672,,
