tic,P,Rp,b,k,t14_seeded,Lb,obs_R,P_hat,P_true,fap_sealed,fap_full,fap_cur,bitexact,gate_sealed,gate_full,gate_cur,n_cur,curtailed,t_sealed,t_full,t_cur
308209064,8.0,8,0.0,3,0.2,0.6000000000000001,0.9921233365793968,8.198041364569338,8.0,0.13186813186813187,0.13186813186813187,0.01098901098901099,True,False,False,False,59,True,12.082853999999998,1.890265999999997,0.11379699999997683
231704229,8.0,8,0.3,4,0.05,0.15000000000000002,0.9261403249675912,1.9638032536942684,8.0,0.37462537462537465,0.37462537462537465,0.01098901098901099,True,False,False,False,24,True,12.908751999999993,1.8057289999999853,0.04431299999998828
268765642,8.0,12,0.3,3,0.2,0.6000000000000001,0.9908326835760115,1.0014042679935073,8.0,0.11888111888111888,0.11888111888111888,0.01098901098901099,True,False,False,False,89,True,8.376636000000019,1.439610000000016,0.12891500000000633
114918596,8.0,12,0.0,8,0.1,0.30000000000000004,0.6092366153685805,1.5585986365741167,8.0,0.9200799200799201,0.9200799200799201,0.01098901098901099,True,False,False,False,12,True,12.802419999999984,1.8380639999999744,0.021713000000033844
150359212,8.0,4,0.6,12,0.1,0.30000000000000004,0.9044094664284206,7.850962821254974,8.0,0.01898101898101898,0.01898101898101898,0.01098901098901099,True,False,False,False,585,True,35.999841,4.764697000000012,2.7907430000000204
199729914,8.0,8,0.6,6,0.05,0.15000000000000002,0.9920545558052737,8.087947217588285,8.0,0.016983016983016984,0.016983016983016984,0.01098901098901099,True,False,False,False,404,True,24.024280999999974,3.180460000000039,1.2841569999999933
251828912,8.0,12,0.6,2,0.1,0.30000000000000004,0.9885120156490452,0.6413004804778522,8.0,0.2037962037962038,0.2037962037962038,0.01098901098901099,True,False,False,False,24,True,12.051924999999983,1.9634340000000066,0.04850299999998242
375059160,8.0,8,0.6,7,0.05,0.15000000000000002,0.9460391347095363,8.149056438092167,8.0,0.007992007992007992,0.007992007992007992,0.007992007992007992,True,True,True,True,1000,False,33.40901400000001,4.363345000000038,4.386535999999978
220482148,8.0,12,0.3,3,0.05,0.15000000000000002,0.983150072104349,8.302460140986538,8.0,0.2647352647352647,0.2647352647352647,0.01098901098901099,True,False,False,False,44,True,12.795398000000034,1.4752180000000408,0.06547499999999218
150188659,8.0,12,0.6,3,0.1,0.30000000000000004,0.9817717241679714,8.29656493235994,8.0,0.15084915084915085,0.15084915084915085,0.01098901098901099,True,False,False,False,81,True,12.527897999999993,1.8172640000000229,0.14495200000004616
150274632,8.0,8,0.0,5,0.05,0.15000000000000002,0.8912774940350122,2.621643936476412,8.0,0.3086913086913087,0.3086913086913087,0.01098901098901099,True,False,False,False,22,True,35.44101999999998,4.129723000000013,0.09134599999998727
20923934,16.0,2,0.3,2,0.05,0.15000000000000002,1.0,5.527686417895666,16.0,0.17082917082917082,0.17082917082917082,0.01098901098901099,True,False,False,False,67,True,8.280703000000017,1.4213770000000068,0.09444600000000491
161174069,16.0,1,0.0,2,0.2,0.6000000000000001,1.0,1.575694069770634,16.0,0.08391608391608392,0.08391608391608392,0.01098901098901099,True,False,False,False,118,True,11.356281999999965,1.8501749999999788,0.21402600000004668
279091054,16.0,1,0.6,3,0.2,0.6000000000000001,0.9999933921056866,0.51553277569544,16.0,0.14485514485514486,0.14485514485514486,0.01098901098901099,True,False,False,False,59,True,17.985025000000007,2.5601540000000114,0.1524870000000078
100123131,8.0,12,0.0,6,0.1,0.30000000000000004,0.983986413737121,1.1442753090151865,8.0,0.03796203796203796,0.03796203796203796,0.01098901098901099,True,False,False,False,187,True,23.319366000000002,3.138495999999975,0.5910499999999956
100101948,16.0,1,0.3,2,0.05,0.15000000000000002,1.0,1.7416966263297124,16.0,0.17582417582417584,0.17582417582417584,0.01098901098901099,True,False,False,False,56,True,21.429583000000036,2.9615309999999795,0.16817900000000918
150104808,8.0,12,0.0,9,0.05,0.15000000000000002,0.8238853026705986,0.7761179118759525,8.0,0.002997002997002997,0.002997002997002997,0.002997002997002997,True,True,True,True,1000,False,36.67775399999999,3.9250690000000077,3.949985999999967
155895287,16.0,4,0.0,2,0.05,0.15000000000000002,0.9884596254421378,0.5169325220499711,16.0,0.3116883116883117,0.3116883116883117,0.01098901098901099,True,False,False,False,41,True,12.042768999999964,1.5275630000001001,0.06647499999996853
80342205,16.0,8,0.3,2,0.1,0.30000000000000004,0.9888798977726977,1.7884602963666145,16.0,0.25574425574425574,0.25574425574425574,0.01098901098901099,True,False,False,False,43,True,11.86463800000007,1.9749160000000074,0.08402699999999186
183594608,16.0,4,0.6,2,0.1,0.30000000000000004,0.991117715767504,0.6818159585352634,16.0,0.26973026973026976,0.26973026973026976,0.01098901098901099,True,False,False,False,38,True,22.09405700000002,3.0659239999999954,0.11610900000005131
231009108,16.0,8,0.6,3,0.1,0.30000000000000004,0.9734785457898457,8.199645562011765,16.0,0.32667332667332666,0.32667332667332666,0.01098901098901099,True,False,False,False,21,True,13.567661000000044,1.715127999999936,0.028044000000022606
369219815,16.0,8,0.3,3,0.2,0.6000000000000001,0.9756134675001628,0.7612225591859422,16.0,0.2817182817182817,0.2817182817182817,0.01098901098901099,True,False,False,False,27,True,12.19194200000004,1.9020920000000388,0.050991999999951076
150270977,16.0,4,0.3,3,0.05,0.15000000000000002,0.9999351900720822,0.5287392418911108,16.0,0.15284715284715283,0.15284715284715283,0.01098901098901099,True,False,False,False,57,True,33.77419900000007,4.102792000000022,0.2402829999999767
370233036,16.0,8,0.6,3,0.1,0.30000000000000004,0.9826772215428801,0.5940781130248792,16.0,0.24575424575424576,0.24575424575424576,0.01098901098901099,True,False,False,False,56,True,12.635123000000021,1.9218950000000632,0.10864700000001903
150390619,16.0,4,0.0,6,0.4,1.2000000000000002,0.9928634310031541,2.664173200925335,16.0,0.03796203796203796,0.03796203796203796,0.01098901098901099,True,False,False,False,332,True,33.72555100000005,4.370910999999978,1.4632660000000897
115043101,16.0,8,0.0,3,0.2,0.6000000000000001,0.9400066087155677,0.6704678523864447,16.0,0.42357642357642356,0.42357642357642356,0.01098901098901099,True,False,False,False,34,True,12.351659999999924,1.8629179999999224,0.06595299999992221
231668630,16.0,12,0.3,2,0.2,0.6000000000000001,0.9754064760560055,0.6426431008351913,16.0,0.2957042957042957,0.2957042957042957,0.01098901098901099,True,False,False,False,28,True,13.178371000000084,1.8191060000000334,0.0513100000000577
325338671,16.0,12,0.6,2,0.2,0.6000000000000001,0.9711408769930261,2.0124775052755544,16.0,0.32367632367632365,0.32367632367632365,0.01098901098901099,True,False,False,False,46,True,12.663253000000054,2.0181669999999485,0.09369500000002517
139844443,16.0,12,0.3,2,0.2,0.6000000000000001,0.9727094199645963,0.6408484495657948,16.0,0.3246753246753247,0.3246753246753247,0.01098901098901099,True,False,False,False,31,True,12.317657000000054,1.8988359999999602,0.057790999999951964
401986029,16.0,12,0.0,2,0.1,0.30000000000000004,0.9890349931788501,0.5729313250387809,16.0,0.2097902097902098,0.2097902097902098,0.01098901098901099,True,False,False,False,60,True,12.61662100000001,1.837081000000012,0.09808699999996406
231912935,16.0,12,0.0,6,0.2,0.6000000000000001,0.8548692312821669,8.249327169667405,16.0,0.5284715284715285,0.5284715284715285,0.01098901098901099,True,False,False,False,15,True,24.289575000000013,2.905412999999953,0.04407800000001316
