tic,n_cadences,tau_recorded,tau_recomputed,tau_c,has_m1_row,n_events,baseline_days,obs_R,fap_A_0.05,Lb_A_0.05,fap_C_0.05,Lb_C_0.05,fap_A_0.1,Lb_A_0.1,fap_C_0.1,Lb_C_0.1,fap_A_0.2,Lb_A_0.2,fap_C_0.2,Lb_C_0.2
120608824,16544,,0.0055556036581947,0.0055556036581947,False,13,24.904282971318935,0.6867681580213372,0.0719280719280719,0.15,0.0719280719280719,0.15,0.1038961038961039,0.3,0.1038961038961039,0.3,0.1298701298701298,0.6000000000000001,0.1298701298701298,0.6000000000000001
121420805,16491,,0.0944456256542025,0.0944456256542025,False,15,25.379368453505776,0.9455242274644924,0.0009990009990009,0.15,0.0009990009990009,0.2833368769626077,0.0009990009990009,0.3,0.0009990009990009,0.3,0.0009990009990009,0.6000000000000001,0.0009990009990009,0.6000000000000001
121423680,16489,,0.00555562643558,0.00555562643558,False,15,25.379375536213956,0.4780802045532557,0.6983016983016983,0.15,0.6983016983016983,0.15,0.7392607392607392,0.3,0.7392607392607392,0.3,0.7672327672327672,0.6000000000000001,0.7672327672327672,0.6000000000000001
12377867,16546,,0.0055556106408403,0.0055556106408403,False,12,24.904293019358192,0.828300514725702,0.0039960039960039,0.15,0.0039960039960039,0.15,0.0069930069930069,0.3,0.0069930069930069,0.3,0.0089910089910089,0.6000000000000001,0.0089910089910089,0.6000000000000001
12377884,16546,,0.0055556120382789,0.0055556120382789,False,0,24.9042991791257,,,,,,,,,,,,,
12393723,16546,0.0055556148331561,0.0055556148331561,0.0055556148331561,True,17,24.904311856754248,0.9342107924229334,0.0009990009990009,0.15,0.0009990009990009,0.15,0.0059940059940059,0.3,0.0059940059940059,0.3,0.0019980019980019,0.6000000000000001,0.0019980019980019,0.6000000000000001
12393811,16546,,0.4055597468141059,0.4055597468141059,False,2,24.9043036429548,1.0,0.0069930069930069,0.15,0.1918081918081918,1.2166792404423177,0.0539460539460539,0.3,0.1918081918081918,1.2166792404423177,0.1268731268731268,0.6000000000000001,0.1918081918081918,1.2166792404423177
12393831,16546,,0.0055556120391884,0.0055556120391884,False,14,24.90430055655179,0.6247964987334544,0.0659340659340659,0.15,0.0659340659340659,0.15,0.0959040959040959,0.3,0.0959040959040959,0.3,0.0789210789210789,0.6000000000000001,0.0789210789210789,0.6000000000000001
12418307,16546,,0.0055556171610078,0.0055556171610078,False,13,24.904323828440283,0.635023670185337,0.1108891108891109,0.15,0.1108891108891109,0.15,0.1658341658341658,0.3,0.1658341658341658,0.3,0.2167832167832167,0.6000000000000001,0.2167832167832167,0.6000000000000001
12434574,16543,,0.0055556339257236,0.0055556339257236,False,8,24.90439845205856,0.9400280221566042,0.0009990009990009,0.15,0.0009990009990009,0.15,0.0089910089910089,0.3,0.0089910089910089,0.3,0.0389610389610389,0.6000000000000001,0.0389610389610389,0.6000000000000001
12470520,16546,0.0055556362526658,0.0055556362526658,0.0055556362526658,True,19,24.904408202074592,0.4664464051273095,0.7722277722277723,0.15,0.7722277722277723,0.15,0.7412587412587412,0.3,0.7412587412587412,0.3,0.7042957042957043,0.6000000000000001,0.7042957042957043,0.6000000000000001
12509612,16546,,0.0055556409097334,0.0055556409097334,False,14,24.90443064275769,0.5950601172136594,0.3066933066933067,0.15,0.3066933066933067,0.15,0.3396603396603396,0.3,0.3396603396603396,0.3,0.3276723276723277,0.6000000000000001,0.3276723276723277,0.6000000000000001
12773534,16544,0.005555483050557,0.005555483050557,0.005555483050557,True,10,24.903673971571152,0.6224832206907186,0.1348651348651348,0.15,0.1348651348651348,0.15,0.1708291708291708,0.3,0.1708291708291708,0.3,0.1888111888111888,0.6000000000000001,0.1888111888111888,0.6000000000000001
12784674,16545,,0.0055554811883666,0.0055554811883666,False,7,24.903668083749835,0.7101950417642223,0.2587412587412587,0.15,0.2587412587412587,0.15,0.3076923076923077,0.3,0.3076923076923077,0.3,0.4785214785214785,0.6000000000000001,0.4785214785214785,0.6000000000000001
12787544,16545,,0.0055554802565893,0.0055554802565893,False,11,24.902275643343728,0.7033571095353616,0.0649350649350649,0.15,0.0649350649350649,0.15,0.1058941058941058,0.3,0.1058941058941058,0.3,0.1418581418581418,0.6000000000000001,0.1418581418581418,0.6000000000000001
136842674,11212,,0.0027778083149314,0.0027778083149314,False,11,17.776535754008364,0.5417989180712898,0.7452547452547452,0.15,0.7452547452547452,0.15,0.7802197802197802,0.3,0.7802197802197802,0.3,0.7972027972027972,0.6000000000000001,0.7972027972027972,0.6000000000000001
136845966,11074,,0.0027777249613336,0.0027777249613336,False,11,17.774649772256907,0.716469127105738,0.1088911088911089,0.15,0.1088911088911089,0.15,0.1408591408591408,0.3,0.1408591408591408,0.3,0.1228771228771228,0.6000000000000001,0.1228771228771228,0.6000000000000001
138711927,16544,,0.0055556562765559,0.0055556562765559,False,16,24.90448228273181,0.5123410645017114,0.6443556443556444,0.15,0.6443556443556444,0.15,0.6313686313686314,0.3,0.6313686313686314,0.3,0.6713286713286714,0.6000000000000001,0.6713286713286714,0.6000000000000001
139122986,16491,,0.0055556427334977,0.0055556427334977,False,12,25.379447766333215,0.6202011543950147,0.2027972027972027,0.15,0.2027972027972027,0.15,0.2497502497502497,0.3,0.2497502497502497,0.3,0.2787212787212787,0.6000000000000001,0.2787212787212787,0.6000000000000001
139453344,16488,0.0055556008235271,0.0055556008235271,0.0055556008235271,True,13,25.37924990405827,0.4969102118942686,0.4495504495504495,0.15,0.4495504495504495,0.15,0.4535464535464535,0.3,0.4535464535464535,0.3,0.4645354645354645,0.6000000000000001,0.4645354645354645,0.6000000000000001
139700604,16487,,0.0055555011724663,0.0055555011724663,False,3,25.37880205384954,0.949006202837654,0.0629370629370629,0.15,0.0629370629370629,0.15,0.1778221778221778,0.3,0.1778221778221778,0.3,0.2777222777222777,0.6000000000000001,0.2777222777222777,0.6000000000000001
139700906,16482,0.0166665132949219,0.0166665132949219,0.0166665132949219,True,16,25.37881341971024,0.6334614654668196,0.0199800199800199,0.15,0.0199800199800199,0.15,0.0209790209790209,0.3,0.0209790209790209,0.3,0.0249750249750249,0.6000000000000001,0.0249750249750249,0.6000000000000001
139763851,16486,,0.0055555072262905,0.0055555072262905,False,9,25.378831288065157,0.7931528927763347,0.0289710289710289,0.15,0.0289710289710289,0.15,0.0909090909090909,0.3,0.0909090909090909,0.3,0.1668331668331668,0.6000000000000001,0.1668331668331668,0.6000000000000001
139825582,16489,,0.0277775943385449,0.0277775943385449,False,7,25.37888064723029,0.6477336638708243,0.3016983016983017,0.15,0.3016983016983017,0.15,0.4375624375624375,0.3,0.4375624375624375,0.3,0.6413586413586414,0.6000000000000001,0.6413586413586414,0.6000000000000001
139844443,16491,,0.0055555211959017,0.0055555211959017,False,16,25.37889233486294,0.538715818759225,0.4795204795204795,0.15,0.4795204795204795,0.15,0.4555444555444555,0.3,0.4555444555444555,0.3,0.4345654345654345,0.6000000000000001,0.4345654345654345,0.6000000000000001
139987152,16489,,0.0055555267842919,0.0055555267842919,False,13,25.378923202618353,0.5396209053623963,0.3666333666333666,0.15,0.3666333666333666,0.15,0.3556443556443556,0.3,0.3556443556443556,0.3,0.4115884115884116,0.6000000000000001,0.4115884115884116,0.6000000000000001
143923307,16490,,0.0055555575174821,0.0055555575174821,False,13,25.379062629989676,0.5883700973817558,0.2107892107892107,0.15,0.2107892107892107,0.15,0.2587412587412587,0.3,0.2587412587412587,0.3,0.2987012987012987,0.6000000000000001,0.2987012987012987,0.6000000000000001
143923380,16491,,0.0055555584488047,0.0055555584488047,False,15,25.379065327565513,0.5989503296710036,0.1678321678321678,0.15,0.1678321678321678,0.15,0.1728271728271728,0.3,0.1728271728271728,0.3,0.2047952047952048,0.6000000000000001,0.2047952047952048,0.6000000000000001
143952604,16488,,0.0055555626390741,0.0055555626390741,False,3,25.37909180227234,0.999980977896528,0.0189810189810189,0.15,0.0189810189810189,0.15,0.0569430569430569,0.3,0.0569430569430569,0.3,0.0799200799200799,0.6000000000000001,0.0799200799200799,0.6000000000000001
144000467,16484,,0.0944446440382762,0.0944446440382762,False,8,25.3777243539173,0.8711997062837932,0.0009990009990009,0.15,0.0119880119880119,0.2833339321148287,0.0109890109890109,0.3,0.0109890109890109,0.3,0.0359640359640359,0.6000000000000001,0.0359640359640359,0.6000000000000001
144068927,16491,,0.0055555998928866,0.0055555998928866,False,12,25.379251299645148,0.6263604808419855,0.2267732267732267,0.15,0.2267732267732267,0.15,0.4175824175824176,0.3,0.4175824175824176,0.3,0.5414585414585414,0.6000000000000001,0.5414585414585414,0.6000000000000001
144102161,11248,,0.0027778306721302,0.0027778306721302,False,14,17.778110502887557,0.486385521211446,0.6763236763236763,0.15,0.6763236763236763,0.15,0.6873126873126874,0.3,0.6873126873126874,0.3,0.6773226773226774,0.6000000000000001,0.6773226773226774,0.6000000000000001
144102233,11262,,0.0027778315985642,0.0027778315985642,False,11,17.778116115037392,0.5747854096038958,0.4925074925074925,0.15,0.4925074925074925,0.15,0.5184815184815185,0.3,0.5184815184815185,0.3,0.5474525474525475,0.6000000000000001,0.5474525474525475,0.6000000000000001
144103775,11453,,0.0027778299736382,0.0027778299736382,False,4,17.778107325913425,0.7353005420811479,0.3296703296703296,0.15,0.3296703296703296,0.15,0.7012987012987013,0.3,0.7012987012987013,0.3,0.7482517482517482,0.6000000000000001,0.7482517482517482,0.6000000000000001
144284767,16542,,0.0055555012108925,0.0055555012108925,False,9,24.903825075399254,0.6873374699234333,0.3466533466533466,0.15,0.3466533466533466,0.15,0.3706293706293706,0.3,0.3706293706293706,0.3,0.3986013986013986,0.6000000000000001,0.3986013986013986,0.6000000000000001
144308900,16298,,0.0055554993502937,0.0055554993502937,False,19,24.553830522104818,0.4800034726078082,0.5494505494505495,0.15,0.5494505494505495,0.15,0.5184815184815185,0.3,0.5184815184815185,0.3,0.5014985014985015,0.6000000000000001,0.5014985014985015,0.6000000000000001
144313331,16545,,0.0055555100593664,0.0055555100593664,False,8,24.903866216573988,0.581087902336073,0.4905094905094905,0.15,0.4905094905094905,0.15,0.7482517482517482,0.3,0.7482517482517482,0.3,0.8191808191808192,0.6000000000000001,0.8191808191808192,0.6000000000000001
144331448,16543,,0.0055555040066792,0.0055555040066792,False,11,24.903845679979895,0.7029165985671969,0.1708291708291708,0.15,0.1708291708291708,0.15,0.1998001998001998,0.3,0.1998001998001998,0.3,0.2097902097902098,0.6000000000000001,0.2097902097902098,0.6000000000000001
144331556,16545,,0.0055555021422151,0.0055555021422151,False,5,24.90383717421082,0.9502822317025444,0.0139860139860139,0.15,0.0139860139860139,0.15,0.0699300699300699,0.3,0.0699300699300699,0.3,0.1288711288711288,0.6000000000000001,0.1288711288711288,0.6000000000000001
144335923,16545,,0.0055555135521672,0.0055555135521672,False,12,24.90388401787368,0.5704331362689568,0.4355644355644356,0.15,0.4355644355644356,0.15,0.5434565434565435,0.3,0.5434565434565435,0.3,0.5364635364635365,0.6000000000000001,0.5364635364635365,0.6000000000000001
144378625,16545,,0.0055555114554408,0.0055555114554408,False,14,24.903877531211947,0.5559619785919002,0.5794205794205795,0.15,0.5794205794205795,0.15,0.5854145854145855,0.3,0.5854145854145855,0.3,0.5854145854145855,0.6000000000000001,0.5854145854145855,0.6000000000000001
144385668,16545,,0.0055555105250277,0.0055555105250277,False,10,24.903876268338536,0.5848497444885891,0.6243756243756243,0.15,0.6243756243756243,0.15,0.6613386613386614,0.3,0.6613386613386614,0.3,0.6573426573426573,0.6000000000000001,0.6573426573426573,0.6000000000000001
144386555,16543,0.005555510058457,0.005555510058457,0.005555510058457,True,15,24.90387430278224,0.5010172027408898,0.7782217782217782,0.15,0.7782217782217782,0.15,0.7532467532467533,0.3,0.7532467532467533,0.3,0.7372627372627373,0.6000000000000001,0.7372627372627373,0.6000000000000001
144387241,16542,,0.0055555268231728,0.0055555268231728,False,16,24.90394175102574,0.466031268994205,0.5654345654345654,0.15,0.5654345654345654,0.15,0.5694305694305695,0.3,0.5694305694305695,0.3,0.6143856143856143,0.6000000000000001,0.6143856143856143,0.6000000000000001
144387364,16545,,0.0166665804702006,0.0166665804702006,False,12,24.90394247466338,0.6209037953328022,0.0959040959040959,0.15,0.0959040959040959,0.15,0.1518481518481518,0.3,0.1518481518481518,0.3,0.4135864135864135,0.6000000000000001,0.4135864135864135,0.6000000000000001
144403828,16544,,0.0055555272901983,0.0055555272901983,False,14,24.903946306590115,0.5171498231700155,0.5104895104895105,0.15,0.5104895104895105,0.15,0.6333666333666333,0.3,0.6333666333666333,0.3,0.6303696303696303,0.6000000000000001,0.6303696303696303,0.6000000000000001
144406842,16545,,0.0055555126208446,0.0055555126208446,False,11,24.903888244215523,0.6796040491202032,0.0709290709290709,0.15,0.0709290709290709,0.15,0.1188811188811188,0.3,0.1188811188811188,0.3,0.1638361638361638,0.6000000000000001,0.1638361638361638,0.6000000000000001
144432683,16545,,0.0055555333415213,0.0055555333415213,False,15,24.90397156173003,0.5297022178250888,0.3156843156843157,0.15,0.3156843156843157,0.15,0.3716283716283716,0.3,0.3716283716283716,0.3,0.3736263736263736,0.6000000000000001,0.3736263736263736,0.6000000000000001
144434171,16545,,0.0055555137846567,0.0055555137846567,False,17,24.90389521795896,0.4639246427960952,0.5054945054945055,0.15,0.5054945054945055,0.15,0.5824175824175825,0.3,0.5824175824175825,0.3,0.6493506493506493,0.6000000000000001,0.6493506493506493,0.6000000000000001
144435085,16545,0.0055555356707372,0.0055555356707372,0.0055555356707372,True,10,24.903983019791667,0.6093397359390241,0.4725274725274725,0.15,0.4725274725274725,0.15,0.6073926073926074,0.3,0.6073926073926074,0.3,0.6683316683316683,0.6000000000000001,0.6683316683316683,0.6000000000000001
144440091,16545,,0.0055555296166858,0.0055555296166858,False,17,24.90395968597022,0.5012235603643881,0.5974025974025974,0.15,0.5974025974025974,0.15,0.5734265734265734,0.3,0.5734265734265734,0.3,0.5234765234765235,0.6000000000000001,0.5234765234765235,0.6000000000000001
144446304,16545,,0.0055555217008986,0.0055555217008986,False,10,24.903929879922543,0.6588009232672436,0.1948051948051948,0.15,0.1948051948051948,0.15,0.1738261738261738,0.3,0.1738261738261738,0.3,0.1858141858141858,0.6000000000000001,0.1858141858141858,0.6000000000000001
144458200,16491,,0.0055555961671416,0.0055555961671416,False,12,25.379230625680975,0.6318834867944105,0.2347652347652347,0.15,0.2347652347652347,0.15,0.2517482517482518,0.3,0.2517482517482518,0.3,0.2687312687312687,0.6000000000000001,0.2687312687312687,0.6000000000000001
144462697,16489,,0.0722229620428152,0.0722229620428152,False,39,25.379297325141124,0.8943025073695673,0.0009990009990009,0.15,0.0009990009990009,0.2166688861284456,0.0009990009990009,0.3,0.0009990009990009,0.3,0.0009990009990009,0.6000000000000001,0.0009990009990009,0.6000000000000001
149011533,16544,,0.0055556092461301,0.0055556092461301,False,14,24.904300475526725,0.5069840134227874,0.6763236763236763,0.15,0.6763236763236763,0.15,0.6573426573426573,0.3,0.6573426573426573,0.3,0.6343656343656343,0.6000000000000001,0.6343656343656343,0.6000000000000001
149838741,16546,,0.0055555314793309,0.0055555314793309,False,17,24.903936051331584,0.4096661607669253,0.908091908091908,0.15,0.908091908091908,0.15,0.904095904095904,0.3,0.904095904095904,0.3,0.8601398601398601,0.6000000000000001,0.8601398601398601,0.6000000000000001
149971277,41838,,0.0138890166779219,0.0138890166779219,False,44,78.41871780108204,0.340683930197005,0.7332667332667333,0.15,0.7332667332667333,0.15,0.7612387612387612,0.3,0.7612387612387612,0.3,0.7702297702297702,0.6000000000000001,0.7702297702297702,0.6000000000000001
149971537,42063,,0.0138890038424506,0.0138890038424506,False,35,78.4186489476474,0.3847193585311099,0.3786213786213786,0.15,0.3786213786213786,0.15,0.4765234765234765,0.3,0.4765234765234765,0.3,0.5104895104895105,0.6000000000000001,0.5104895104895105,0.6000000000000001
149973044,41960,,0.0138889477648262,0.0138889477648262,False,32,78.41832587797262,0.4386530175423255,0.3146853146853147,0.15,0.3146853146853147,0.15,0.4005994005994006,0.3,0.4005994005994006,0.3,0.4485514485514486,0.6000000000000001,0.4485514485514486,0.6000000000000001
149989242,44196,,0.1069452684573661,0.1069452684573661,False,19,78.4185984863202,0.6372318251337089,0.0099900099900099,0.15,0.0669330669330669,0.3208358053720985,0.0399600399600399,0.3,0.0669330669330669,0.3208358053720985,0.0749250749250749,0.6000000000000001,0.0749250749250749,0.6000000000000001
149993861,44062,,0.0152778727112945,0.0152778727112945,False,43,78.41848747226913,0.3175659108593026,0.965034965034965,0.15,0.965034965034965,0.15,0.968031968031968,0.3,0.968031968031968,0.3,0.961038961038961,0.6000000000000001,0.961038961038961,0.6000000000000001
150029502,44199,,0.01527792011575,0.01527792011575,False,40,78.41871595476414,0.3843133611789699,0.3936063936063936,0.15,0.3936063936063936,0.15,0.4065934065934066,0.3,0.4065934065934066,0.3,0.4625374625374625,0.6000000000000001,0.4625374625374625,0.6000000000000001
150030950,44196,,0.0152778794467849,0.0152778794467849,False,33,78.41851864367209,0.40266801745705,0.4215784215784215,0.15,0.4215784215784215,0.15,0.4755244755244755,0.3,0.4755244755244755,0.3,0.4855144855144855,0.6000000000000001,0.4855144855144855,0.6000000000000001
150031766,33038,0.0111111549911129,0.0111111549911129,0.0111111549911129,True,28,53.71823154333197,0.4013238585438738,0.5784215784215784,0.15,0.5784215784215784,0.15,0.5844155844155844,0.3,0.5844155844155844,0.3,0.6263736263736264,0.6000000000000001,0.6263736263736264,0.6000000000000001
150032786,33037,0.0111111304595397,0.0111111304595397,0.0111111304595397,True,16,53.71671771287856,0.5568642078620311,0.0729270729270729,0.15,0.0729270729270729,0.15,0.2907092907092907,0.3,0.2907092907092907,0.3,0.4235764235764235,0.6000000000000001,0.4235764235764235,0.6000000000000001
