tic,sigma,acf1,cad_min,kappa_0.05,kappa_0.1,kappa_0.2,kappa_0.4,kappa_0.8
206478479,0.0012175476676644262,0.0010178980621534993,2.000017631762603,1.1019531825615636,0.9352234711184789,0.9633568955041475,1.1800172212443236,0.8351353031517577
207177270,0.0011263620456181346,0.01589549713766023,2.0000183190131793,1.163453133228131,1.0979848945969803,1.2702343113927017,1.4989131324200835,1.196538994703861
260542381,0.0010848197270412559,0.041257941448834386,2.000020166960894,1.4075876198051873,1.76373446406508,1.952840980830709,2.2838502783134396,3.2011215705606344
200671041,0.0005191350166872811,0.14042153230161922,1.9999824464321136,2.0516896711236114,2.650718390395733,3.696320389290074,4.95054439013685,7.696532669742943
248952191,0.0007103944412820205,0.14479519455694706,2.000024669287086,2.1231703101284887,2.721068738300714,3.791374886212336,4.269433070999176,5.029350210733765
139825582,0.008361433730209348,0.9954001623533784,1.9999851165266591,4.7172711334575315,3.851256562436214,2.357098785366049,1.8959170640746965,1.6190414502741135
248380067,0.0004981413797934259,-0.0039996205787680515,2.000015281555534,1.2185552807666962,1.4626527127038564,1.5239950402405908,1.775251298574748,1.4198418964644017
80260513,0.00045223562104735525,0.20419434318404997,2.0000052458635764,2.688285181732307,3.7530853389279693,5.254383865789224,6.703433636942921,6.406996862680139
155316003,0.0017273889676279006,0.03236250254731034,1.9999770839785924,1.0986862679577993,1.4627098552024114,1.6840326069971687,2.3533364918413335,2.6304655409029567
55856742,0.0009845224957236638,0.01084105113480141,1.9999938238834147,1.1607287425275223,1.1456959322311278,1.3229198285237374,1.3565412888621555,1.8101344171289213
115150962,0.0006479567200553777,0.009865144737832876,1.9999837747673155,1.155735865453791,1.180536769956363,1.41335783169547,1.647380081010913,1.60937521470662
24696180,0.00036135644033930887,0.02607463053343609,1.9999898123569437,1.2031449331716364,1.2298575832903824,1.5305362144266894,1.6975205024699935,1.9062712488154943
231704059,0.0005080669054542908,0.13664747036348712,1.9999991974691511,1.2809704396898318,1.3310277950976745,1.3883108499804662,1.5701615195984988,1.3509913180300266
220414767,0.0015054124233695944,-0.0012347503187674128,2.0000284604611807,1.091918954331823,1.073834494324158,1.1262237694434498,1.1456844815619454,0.7662420679116199
53976572,0.0009064175942125349,0.014205380094618228,2.0000260195593,1.1812177825061054,1.206838649830355,1.2735821474108575,1.1087494310483366,1.4538667874784308
231048679,0.0011244039846692979,0.003198334559655774,1.9999961907888064,1.168029534019897,1.2432801028908014,1.4181624357306757,1.5155695538876812,1.4616902124065019
266784171,0.0009451557074275541,0.06758403561073882,2.000022657630325,1.5753773315183974,2.0876197655985407,3.152739474428099,4.016531482105935,3.670080976420777
11646650,0.006549749109049351,0.4220167798046764,1.9999851067041163,3.494373224253446,4.176242288292886,4.812711468897553,6.176564306898862,8.735777031521824
164772943,0.0026011048419970605,0.01281435674452313,2.000017293212295,1.099070693241331,1.225185853580582,1.2550788296608217,1.4211374415060565,1.99091521956154
231013930,0.0011119373901210768,0.5314258463281639,1.9999901545088505,4.363193797130989,6.180948031369127,8.169308854128559,9.958463022049056,11.519600164549042
183537452,0.0012121576726165017,0.6501478187438339,1.9999938481123536,1.0844437547175863,1.1353785804212118,1.1865229027320097,1.824946361721526,1.455562754269636
144387364,0.003565646602084347,0.9789854268137167,1.9999891532643232,1.2712053154375067,1.5679791602565318,1.0183978999807242,0.9644656365905009,0.6372569633846905
