tic,kind,P,t0,T14,Lambda,delta,n_in,n_transits,sign_pass,odd_even_pass,no_secondary_pass,shape_pass,confirmed_Tred0
161264425,random,0.9389004473901877,1326.6735628935812,0.8,0.005404272229927429,3.984428096078649e-06,14067,28,True,True,True,True,True
161264425,random,7.997514626147862,1330.8113532593761,0.8,86.20272069251047,0.0007291737399773597,1214,3,True,False,False,False,False
161264425,random,1.212303652222697,1326.8192498280864,0.05,0.0,-6.900022093575653e-05,695,20,False,False,True,False,False
161264425,random,0.9081327457949822,1326.9291472920445,0.1,0.9384375485911278,6.155324048254925e-05,1789,27,True,True,True,True,True
161264425,random,0.6149142015026913,1326.5944180015206,0.1,1.5035176940280837,6.393891603159575e-05,2707,40,True,False,True,False,False
161264425,random,1.9570184916686433,1327.007566901047,0.1,0.0,-9.947121090543841e-05,832,12,False,False,True,False,False
161264425,random,6.19299939916989,1330.9043655610985,0.05,2.4942338932261476,0.0003543148992368803,138,4,True,False,True,False,False
161264425,random,2.5678221607973835,1326.8938089051812,0.8,0.0,-5.012384341569659e-05,5318,10,False,False,True,False,False
161264425,random,8.544938032447897,1329.186484194241,0.8,0.0,-0.0008348485482028315,1700,3,False,False,True,False,False
161264425,random,4.510301342178274,1326.5650607139844,0.2,7.49544461097095,0.0002753878684308643,684,6,True,True,True,True,True
161264425,random,9.392162288217776,1330.2994697696618,0.2,0.0,-0.001865665269530403,268,3,False,True,True,True,False
161264425,random,6.460460110460506,1331.3525597310331,0.8,4.081439723931951,0.00011621825802986695,2269,4,True,False,False,False,False
161264425,random,1.1638561382197357,1327.2050184344528,0.05,0.940192565520239,9.650246580264966e-05,711,21,True,True,True,True,True
161264425,random,1.9492045630214947,1327.0039788159509,0.05,0.11457891362386043,4.581240242197716e-05,393,12,True,False,True,False,False
161264425,random,2.0529328882534017,1326.8191670633983,0.4,2.671661948577555,8.419123278732374e-05,3305,12,True,False,True,False,False
161264425,random,7.933907644706193,1332.4256344984099,0.1,6.282950706788729,0.00052796646328504,155,3,True,False,True,False,False
161271850,random,0.87102860382833,1327.2613740066715,0.1,0.0,-8.67795139350534e-06,1844,27,False,True,True,True,False
161271850,random,2.7942002396784873,1327.7333880591996,0.05,0.03989162573256799,1.6226704628870263e-05,281,8,True,True,True,True,True
161271850,random,0.6999542580024466,1327.1629812180431,0.4,0.0,-3.312629393359283e-05,9470,36,False,True,True,True,False
161271850,random,1.8440824670721954,1328.3754565971435,0.05,1.8019719123791906,9.137698889458091e-05,401,13,True,True,True,True,True
161271850,random,0.6970725569911695,1327.1317948110268,0.1,0.0,-3.8526809754231875e-06,2322,35,False,True,True,True,False
161271850,random,2.506708463891337,1328.043383313258,0.2,0.04347115998134347,7.6936316571562e-06,1346,10,True,True,True,True,True
161271850,random,4.314416179242211,1330.2971417335311,0.1,0.0,-1.7119435912805337e-05,336,5,False,True,True,True,False
161271850,random,6.3401201505560145,1328.6102421293683,0.1,1.2765300304061398,9.203017759258358e-05,278,4,True,True,True,True,True
161271850,random,7.526517690006661,1326.6997624508197,0.1,0.0,-5.707490559823749e-05,228,4,False,True,True,True,False
161271850,random,1.2758907322456787,1327.2715326069488,0.2,0.08110856158301132,7.440998158103523e-06,2582,19,True,True,True,True,True
161271850,random,9.372891446771332,1331.151065190064,0.05,0.0,-0.00011754977510278177,108,3,False,True,True,True,False
161271850,random,1.8815748395287035,1328.1853262849509,0.05,0.07572087742030856,1.8747506479113195e-05,398,12,True,True,True,True,True
161271850,random,4.501169499286809,1327.5576539260258,0.4,0.0,-5.1032071249884555e-05,1716,6,False,True,True,True,False
161271850,random,2.896459043179796,1326.8950718714416,0.4,0.0,-6.0040790435808964e-05,2435,9,False,True,True,True,False
161271850,random,2.2792494569077744,1328.6763274939788,0.2,1.9995226895267355,5.0074815509392074e-05,1451,11,True,True,True,True,True
161271850,random,10.89773505092066,1336.3078095918775,0.05,0.0,-0.00010744299428694265,65,2,False,True,True,True,False
161271850,random,4.060005915155558,1330.3345546227915,0.4,0.0,-1.7091602551140174e-05,1620,6,False,True,True,True,False
161271850,random,4.583315881422648,1327.3280073917851,0.05,0.0,-0.00015484699240212962,216,6,False,True,True,True,False
161271850,random,2.264427965536073,1327.0082764941706,0.4,0.0,-9.456572315984286e-06,3233,12,False,True,True,True,False
161271850,random,4.794871112996691,1327.7062222705322,0.1,0.0,-5.1796599414802296e-05,422,6,False,True,True,True,False
161272468,seed,1.1770927170541998,1347.9834689915715,0.05,8.85655046605738,0.00024047457599754086,706,21,True,True,True,True,True
161272468,random,0.7858605264080574,1326.8102990116233,0.2,0.0,-2.1249308848713808e-05,4117,32,False,True,True,True,False
161272468,random,11.750364363366527,1334.9816867787833,0.8,0.0,-0.0001285337548249547,1118,2,False,True,True,True,False
161272468,random,4.5729577199679365,1327.5993472569544,0.05,0.0,-0.0002580628345263068,215,6,False,False,True,False,False
161272468,random,7.210623850311375,1332.3766417886254,0.8,21.62638103050791,0.00027193032263129357,1353,3,True,False,True,False,False
161272468,random,4.405789347660469,1329.9372655969225,0.2,0.0,-0.0003502215217139377,578,5,False,True,True,True,False
161272468,random,7.014612108660312,1327.203232069571,0.8,0.0,-0.0002742525056592003,2015,4,False,True,True,True,False
161272468,random,3.0022123564677465,1328.5228940762488,0.2,0.20373934050175602,2.923219745903335e-05,1123,8,True,False,True,False,False
161272468,random,1.6067175113240602,1327.0281083210007,0.4,13.309750157703027,0.00014571033548467296,4403,16,True,True,True,True,True
161272468,random,1.4848708714722079,1326.919474610102,0.4,0.0,-5.602117050131415e-05,4312,16,False,False,True,False,False
161272468,random,4.421748004150421,1327.9738000521531,0.2,0.0,-0.00034869295852050407,854,6,False,False,True,False,False
161272468,random,0.5772031025955585,1326.5568348956124,0.2,1.172643068810197,4.406373752236058e-05,5759,43,True,True,True,True,True
161272468,random,1.978002931885136,1326.6462418423516,0.1,5.762085620565144,0.00017513988768613623,871,13,True,True,True,True,True
161272468,random,1.3413835981205204,1327.0552412612005,0.05,0.0004480280932019471,1.8293313134598739e-06,625,18,True,True,True,True,True
161272468,random,0.7202597198726485,1327.0875699439457,0.8,0.0,-1.7224621687361296e-05,16489,36,False,True,True,True,False
161272468,random,1.6323744241135723,1327.9795624543783,0.4,0.008864749893590077,4.1611818217838105e-06,3740,14,True,True,True,True,True
161272468,random,10.692832423986665,1332.986064939385,0.4,7.268795875109687,0.0002485801635254002,561,2,True,True,True,True,True
161272468,random,4.766991113502539,1328.2791726905787,0.1,0.8108549284185167,0.00010551871195500063,340,5,True,True,True,True,True
161272468,random,1.0451155159770678,1326.6760091749325,0.1,1.2584007931393115,5.981794410156246e-05,1641,24,True,True,True,True,True
161272468,random,7.463768691589921,1329.523363531576,0.05,0.5026950675419781,0.000130762371399372,136,4,True,True,True,True,True
161272468,random,0.9226576533274999,1327.464365016252,0.4,0.0,-2.9842858760064345e-05,7112,27,False,True,True,True,False
161291273,random,6.928991941021506,1327.1318626123048,0.4,1.3717668487407841,4.42493009616681e-05,1023,4,True,True,True,True,True
161291273,random,0.5840752382477584,1326.7778213281586,0.1,0.8264114819363252,2.1336804749596863e-05,2892,43,True,True,True,True,True
161291273,random,1.7471795929525828,1326.813400973006,0.2,0.0013362213283977535,1.0155091847000843e-06,1936,14,True,True,True,True,True
161291273,random,6.067677282130483,1332.5059294055488,0.4,0.0,-2.5370885516861978e-05,1014,5,False,True,True,True,False
161291273,random,1.425433277820581,1327.3526556414404,0.4,0.0,-5.769645716526537e-06,4582,17,False,True,True,True,False
161291273,random,1.136537513277714,1326.6647440450768,0.4,0.0,-2.2614295107558647e-05,5937,22,False,True,True,True,False
161291273,random,4.267232473782085,1328.3659297278177,0.1,0.4214330037730278,3.880586921576846e-05,423,6,True,True,True,True,True
161291273,random,7.864635877228291,1330.9854537447882,0.1,0.0,-0.0003448690873133608,139,2,False,True,True,True,False
161291273,random,3.4828476429115818,1328.9014732906035,0.8,0.0,-2.8649914686282978e-06,3470,7,False,True,True,True,False
161291273,random,0.7224311923431725,1326.9409543871416,0.1,0.0,-9.955658543045467e-06,2333,34,False,True,True,True,False
161291273,random,3.956510734657303,1328.8949482666255,0.1,0.0,-4.1993413290309124e-05,351,6,False,True,True,True,False
161291273,random,0.9763099969933537,1327.25542179989,0.4,3.317722702566788,4.3244116878613004e-05,6814,25,True,True,True,True,True
161291273,random,7.0185050061729495,1329.6247558546363,0.1,0.018916913781854523,9.997514539016018e-06,286,4,True,True,True,True,True
161291273,random,3.485615985674775,1326.9098438648396,0.1,0.8123748014028075,4.708260416196212e-05,553,8,True,True,True,True,True
161291273,random,0.7428329880534644,1326.966708187665,0.2,0.028936959222017,4.043244603535289e-06,4378,33,True,True,True,True,True
161291273,random,0.8078284461089413,1327.2849733492203,0.05,0.0,-2.2352594347676657e-05,957,29,False,True,True,True,False
161291273,random,3.405710434401062,1328.5120301400393,0.05,0.08357052334881146,2.4792525015394284e-05,201,6,True,True,True,True,True
161291273,random,2.4226478865871375,1327.691318876612,0.1,2.369237307457871,7.003483582127612e-05,723,11,True,True,True,True,True
161291273,random,7.009274172093673,1331.361482067287,0.4,0.0,-5.2681919093407615e-05,830,3,False,True,True,True,False
161291273,random,0.6626426757723808,1326.5751714942446,0.2,0.0,-1.3860868356270774e-05,5077,38,False,True,True,True,False
161358441,random,2.944066613295206,1327.2321075269692,0.8,0.0,-3.38941901238413e-05,4347,8,False,True,True,True,False
161358441,random,3.0536008549387583,1329.2684316597831,0.05,0.0,-2.813929959248149e-05,275,8,False,True,True,True,False
161358441,random,1.2691993966895163,1327.5710103361937,0.8,0.0,-2.736364910134512e-06,10283,20,False,True,True,True,False
161358441,random,1.2081271078609515,1327.3656035035158,0.8,0.0,-1.264101755407459e-05,10896,22,False,True,True,True,False
161358441,random,2.5552457949505136,1326.8328410201034,0.05,4.287029593099656,0.00012275043291432185,319,9,True,True,True,True,True
161358441,random,1.240882121368695,1326.5838319840175,0.4,0.0,-1.346443209299198e-05,5305,20,False,True,True,True,False
161358441,random,1.2535787613062046,1327.4098323769936,0.2,0.0,-3.101397392472969e-05,2531,19,False,True,True,True,False
161358441,random,12.538307535492406,1328.098096374691,0.4,0.0,-3.278342217283215e-05,575,2,False,True,True,True,False
161358441,random,11.62191186962616,1332.2196589011396,0.1,0.0,-0.00015370655206057492,142,2,False,True,True,True,False
161358441,random,0.6011083390943897,1326.975282736088,0.2,0.0,-7.42662037914375e-06,5404,41,False,True,True,True,False
161358441,random,3.2358089631269764,1329.4095771379903,0.1,8.225315337997852,0.0001563573673167625,376,6,True,True,True,True,True
161358441,random,8.201730203915648,1332.2893796609428,0.05,0.5203192877608902,9.066753316827196e-05,71,2,True,True,True,True,True
161358441,random,1.9951143139008223,1327.2217308591423,0.1,0.1448405008855796,1.4356566033797132e-05,795,12,True,True,True,True,True
161358441,random,5.711817804588519,1326.9884987410094,0.8,0.7696687048587875,1.8091571887200905e-05,2615,5,True,True,True,True,True
161358441,random,1.2499198809377265,1326.9875219866228,0.8,0.0,-3.031794142439484e-05,10695,21,False,True,True,True,False
161358441,random,1.3270571333722398,1326.930761936509,0.05,0.0,-5.4669788876300385e-05,621,18,False,True,True,True,False
161358441,random,10.886254768114906,1329.694974911449,0.4,0.0,-6.73134271531762e-05,855,3,False,True,True,True,False
161358441,random,8.45875883262108,1330.7410991401148,0.8,0.0,-4.0186370984932076e-05,1014,2,False,True,True,True,False
161358441,random,0.752023447173527,1326.8147349417584,0.8,0.8488161432182858,1.8577195112481383e-05,16490,34,True,True,True,True,True
161358441,random,6.638202455438119,1333.0244033303868,0.2,0.0,-0.0001392966737033106,362,3,False,True,True,True,False
161376469,random,0.6926575451439313,1327.58833365446,0.2,1.643834911470686,4.7921988930244936e-05,4617,34,True,True,True,True,True
161376469,random,3.5337862907733486,1327.9894397003163,0.4,0.0,-1.8261191846922605e-05,1617,7,False,True,True,True,False
161376469,random,0.6058964872321755,1327.6884491834833,0.1,0.0,-4.0034812103581265e-05,2610,39,False,True,True,True,False
161376469,random,3.111981356808439,1330.1831520247056,0.1,0.0,-2.9609006199086946e-05,386,7,False,True,True,True,False
161376469,random,1.109931661389526,1327.987512225784,0.4,0.0,-8.679527224807456e-06,5652,21,False,True,True,True,False
161376469,random,1.6235805545271917,1328.67447991846,0.2,2.5532873243443857,6.698811356650784e-05,2047,15,True,True,True,True,True
161376469,random,6.600878225313596,1330.0424050562806,0.8,0.0,-5.585993915905575e-05,2253,4,False,True,True,True,False
161376469,random,6.145754625199752,1327.8869354596823,0.4,0.0,-5.924056361064791e-05,1142,4,False,True,True,True,False
161376469,random,4.523961471024433,1329.1314468803414,0.1,0.0,-2.6957632711767872e-05,421,6,False,True,True,True,False
161376469,random,0.7640640777897345,1327.4463898645006,0.05,0.0,-4.251621577629282e-05,1073,32,False,True,True,True,False
161376469,random,2.1895018725193642,1327.6025015825885,0.8,0.0,-0.00015015701314116564,6159,12,False,True,True,True,False
161376469,random,1.5801367914545696,1327.9857097274921,0.05,0.0,-8.9607396195507e-05,513,15,False,True,True,True,False
161376469,random,0.8967327921135572,1327.36903009182,0.2,0.0,-5.824572647336489e-05,3626,27,False,True,True,True,False
161376469,random,3.87093164620579,1327.5165270796342,0.2,0.0,-0.00022972629098468432,854,6,False,True,True,True,False
161376469,random,7.952651942172618,1328.2349974065075,0.8,0.45449121707753026,3.0117200881724046e-05,1875,4,True,True,True,True,True
161376469,random,10.030801682653989,1333.1378671079585,0.05,0.0,-0.0002939314714862929,72,2,False,True,True,True,False
161376469,random,1.9431200972265588,1329.2325250055653,0.05,0.0,-0.00010218668724759434,358,12,False,True,True,True,False
161376469,random,2.3193018646331103,1327.531522079326,0.05,0.0,-8.929912289539604e-05,353,10,False,True,True,True,False
161376469,random,3.043329012666115,1330.17686138144,0.4,1.7745284815048774,5.887322057587665e-05,1840,8,True,True,True,True,True
161376469,random,1.4969088870973177,1328.7990427324494,0.4,0.6493926265267074,3.049772802481778e-05,4219,16,True,True,True,True,True
161306328,random,0.7300403159295942,1326.9636987689803,0.05,0.0,-4.4190700762797435e-05,1123,33,False,True,True,True,False
161306328,random,5.551540902282735,1330.8410903561614,0.8,4.675773183072437,3.294931770257238e-05,2181,4,True,True,True,True,True
161306328,random,0.5101006735313274,1327.0541513475562,0.1,0.0,-1.965515275569378e-05,3274,48,False,True,True,True,False
161306328,random,3.173157073773016,1328.2708344399011,0.8,0.0,-2.035690792457386e-05,4500,8,False,True,True,True,False
161306328,random,2.7142910266854843,1328.7674562943837,0.4,1.7883210435141805,1.9525905964348097e-05,2363,9,True,True,True,True,True
161306328,random,0.7093568053172133,1327.1197676764382,0.1,0.0,-6.170844273856862e-06,2346,35,False,True,True,True,False
161306328,random,1.260921415749356,1327.4092207203469,0.4,0.18503650976355432,5.964634265303427e-06,5118,19,True,True,True,True,True
161306328,random,1.0784804720665182,1327.0190151901115,0.2,0.0,-6.8533032810399076e-06,3125,23,False,True,True,True,False
