tic,k,obs_R,obs_span,obs_nfreq,n_cadences,baseline,Lb
344368428,11,0.5873432389104684,15.359653002141613,87,11145,17.776320281820517,0.6000000000000001
349273478,37,0.3333590916369855,77.30680867101842,458,43157,78.41653765979663,0.6000000000000001
355403599,6,0.8018967016819863,22.566880433222877,130,15292,23.696055523428186,0.6000000000000001
355424707,30,0.36393256808840513,50.09840850845512,295,33033,53.7165210108717,0.6000000000000001
355602286,28,0.4716923190982224,53.28035775747662,314,33033,53.71645595626478,0.6000000000000001
355651035,5,0.9237706546361664,40.86350520593578,241,33033,53.71505209459406,0.6000000000000001
355652342,29,0.4161410728246828,53.08018118112773,313,33035,53.716298390317434,0.6000000000000001
355703913,35,0.6526413300339183,51.01213855067431,301,33033,53.71627860227386,0.6000000000000001
37716639,9,0.7279446620199621,15.477447607024715,88,11168,17.774630986549255,0.6000000000000001
37716825,7,0.7733220287044706,14.87748987427949,85,11180,17.774640861828175,0.6000000000000001
37744730,12,0.5706368100565695,13.781716117171754,79,11183,17.774655211646404,0.6000000000000001
37745685,14,0.5087590995200645,15.558025827193887,89,11186,17.774617110308554,0.6000000000000001
37773644,7,0.728175032158568,16.595536584278534,94,11187,17.77469210366189,0.6000000000000001
37774136,10,0.6159873456477735,16.570504524336002,94,11187,17.77465910550609,0.6000000000000001
380436218,8,0.8319767681932956,13.241804835144194,75,11194,17.777961800125468,0.6000000000000001
37745770,8,0.6582279275044148,15.266370801376524,87,11186,17.773232999199763,0.6000000000000001
37749396,7,0.6844571856063272,12.930344698171211,74,11186,17.77463864621177,0.6000000000000001
37751660,2,1.0,5.559627537209963,31,11186,17.773244839103654,0.6000000000000001
37762662,10,0.6439002876705493,14.64978103621479,83,11175,17.774691008892205,0.6000000000000001
370325663,8,0.6476361434379634,23.01948539851105,133,16489,25.379180201082818,0.6000000000000001
370328324,22,0.46724658268721675,24.900956722342016,144,16488,25.37733902630339,0.6000000000000001
372817741,10,0.8129638341718087,16.351588046877396,93,9052,17.77799114295658,0.6000000000000001
372848247,23,0.44635769092929656,44.97412491217801,265,24992,49.60613340672057,0.6000000000000001
370236000,9,0.775928240116992,68.48789307322772,406,41331,78.4141513052034,0.6000000000000001
370281600,11,0.6967368644075681,23.023504540257136,133,16486,25.379038404426865,0.6000000000000001
370324073,16,0.524158148954901,24.159672578153277,140,16490,25.37912309191688,0.6000000000000001
370324466,6,0.7078233848566887,11.94295808553261,69,16477,25.379158337354056,0.6000000000000001
369603767,27,0.411268306688942,47.126484010533886,278,27618,49.604205451790676,0.6000000000000001
369706317,46,0.33289052141159814,77.26537093075035,458,44155,78.41676121862815,0.6000000000000001
369964134,15,0.5831699901486759,50.43158675398831,297,33034,53.71628172429996,0.6000000000000001
370233036,12,0.5851345106335303,22.269120820806165,129,16489,25.37882668733164,0.6000000000000001
382532460,10,0.6772995456652285,20.968049734908845,121,16545,24.904187463257585,0.6000000000000001
3836148,9,0.579015673319912,10.258189519892312,59,11116,17.776181752709817,0.6000000000000001
3836364,6,0.868365692230785,12.445704111023815,71,11128,17.774802758287933,0.6000000000000001
3806602,11,0.5276118443420399,15.901198221572031,91,11188,17.77618105561487,0.6000000000000001
380824767,13,0.4682925362823862,21.591611334823938,125,16544,24.90408197607485,0.6000000000000001
380827643,14,0.5398971154446589,22.026332454920976,127,16544,24.904073066111778,0.6000000000000001
380858160,13,0.5501797744233013,22.919376797623727,132,16545,24.904100053977345,0.6000000000000001
381855507,6,0.8950672227193216,11.254090999821074,65,16487,25.377377085149647,0.6000000000000001
381858453,9,0.6709469903860881,24.55936413138261,142,16489,25.377396071557314,0.6000000000000001
382219663,2,1.0,11.40119363476083,66,16419,25.284337772780646,0.6000000000000001
382304517,15,0.7425759845785025,24.870483465407233,144,16489,25.37742145242578,0.6000000000000001
382413530,16,0.42137886893742027,22.10009841659121,128,16490,25.379237223635755,0.6000000000000001
382416191,10,0.7910683587539912,22.861198889532034,132,16545,24.904275517013048,0.6000000000000001
382416402,15,0.5197591990473875,23.54867000346394,136,16545,24.90423692766217,0.6000000000000001
382472618,14,0.5504901230730351,24.138628067533546,139,16215,24.43862557470993,0.6000000000000001
372849495,35,0.3875488436666794,76.6394391364513,454,41384,78.41862255832848,0.6000000000000001
375059160,31,0.4278638166660873,63.10286707927003,374,39922,78.41685560613496,0.6000000000000001
375089653,25,0.4032432316554164,45.16831753507631,266,25406,49.60586179828306,0.6000000000000001
37716298,10,0.665640688875717,14.61911153918345,83,11186,17.774609738424715,0.6000000000000001
389527466,17,0.5207895528551914,23.44819584711604,136,16420,25.28288650492823,0.6000000000000001
389527948,11,0.5887704278358806,20.362094193601024,118,16418,25.282900455209074,0.6000000000000001
389628260,13,0.605698180006254,22.82912167599875,132,16485,24.90409097218526,0.6000000000000001
389751904,9,0.717309836869751,23.709320978589858,137,16545,24.903753737487023,0.6000000000000001
388179423,33,0.40236906564445074,52.519035582785136,310,33035,53.7162340852401,0.6000000000000001
389011260,5,0.9204227204555187,11.181849077501965,65,16486,25.379089503302566,0.6000000000000001
389087654,18,0.5428525278532548,23.5773985543658,136,16490,25.37735219182855,0.6000000000000001
389131517,10,0.6646422303604166,21.171862198892313,123,16488,25.377330001205564,0.6000000000000001
389752285,14,0.536318923857942,23.15656369855583,134,16544,24.903753357507412,0.6000000000000001
389756744,6,0.8626108965113832,42.247523618573496,249,33037,53.716790492223026,0.6000000000000001
3922529,11,0.6529791951290198,17.070685893744212,97,11187,17.776234933557134,0.6000000000000001
393490406,23,0.4019181206304694,44.513066473809886,262,24810,49.606166848826206,0.6000000000000001
3990380,8,0.6052039557302165,17.349865706324408,99,11187,17.77624903238393,0.6000000000000001
40043612,14,0.4971205896877774,17.45938717901845,99,11154,17.774656151350882,0.6000000000000001
40046362,7,0.7791431552425186,15.520600735959306,88,11187,17.774724515084472,0.6000000000000001
396721668,7,0.760045820298658,13.680656802169324,78,8842,17.77790326009881,0.6000000000000001
396721744,10,0.6351605274680124,15.736214733399038,90,8858,17.777894818590994,0.6000000000000001
396723074,6,0.7806461157802086,16.440391961551086,94,8925,17.777904911100904,0.6000000000000001
3990356,5,0.6948839909367233,6.7930258350590975,38,11188,17.776248773476254,0.6000000000000001
3965116,14,0.5157012301313054,16.66096985345007,95,11133,17.77624342489071,0.6000000000000001
396695653,10,0.5810888207197739,15.004297922948126,85,8805,17.7779301204896,0.6000000000000001
396720311,3,0.9500991308490403,12.947327455920004,74,8999,17.777908058738376,0.6000000000000001
396721425,22,0.4587933442822728,48.08403594617039,283,25361,49.606272644742376,0.6000000000000001
393964275,16,0.46979167858260995,22.106616544259623,128,16545,24.90381706881908,0.6000000000000001
393964361,10,0.625456723510517,23.708004257691073,137,16544,24.903809817541514,0.6000000000000001
394005654,9,0.7454482246012532,21.463602799055934,124,16482,25.37886367899864,0.6000000000000001
394494795,15,0.6647131337213844,23.10242483216939,134,16490,25.37735975975579,0.6000000000000001
393490564,15,0.570894647961579,17.438996903056932,99,8950,17.777887286170426,0.6000000000000001
393491843,18,0.5698326188448269,46.99782435113866,277,25462,49.60620849460315,0.6000000000000001
393962765,17,0.5766942513311557,22.616395464500783,131,16544,24.90386617047352,0.6000000000000001
393963749,15,0.5081071475494406,21.62611290965833,125,16545,24.903863076154266,0.6000000000000001
40047077,18,0.8909049529428611,16.833028418527874,96,11160,17.77468535622984,0.6000000000000001
40059019,4,0.953883511026274,8.626226872208463,49,11136,17.77467715267494,0.6000000000000001
40060706,10,0.5427916264010971,11.01515914615311,63,11169,17.774705300968435,0.6000000000000001
40083560,10,0.5886499723714248,16.896925427341102,96,11186,17.774695396818515,0.6000000000000001
40103277,7,0.772959322852252,14.4664113642757,82,11186,17.774710021376904,0.6000000000000001
40103287,2,0.9972896199282931,17.566379695850173,100,11185,17.774709244653877,0.6000000000000001
40182390,11,0.6852505098724799,15.009515359666011,85,11103,17.774734104913023,0.6000000000000001
401838575,4,0.9325975217917436,36.82806470987725,217,27489,49.60430010862319,0.6000000000000001
401838756,14,0.6042761583756863,45.71676571044168,269,27480,49.604352770723835,0.6000000000000001
401890220,8,0.8101042168236239,12.68901091969451,72,11330,17.77796162166078,0.6000000000000001
401985735,10,0.6212748287266114,20.91909407485423,121,16545,24.903785744715606,0.6000000000000001
401986029,17,0.4790993898280671,21.724648963843947,126,16545,24.90380852765975,0.6000000000000001
402026209,26,0.5844541100416658,23.738567909457743,137,16545,24.90383574463067,0.6000000000000001
402026350,21,0.39604544760813665,23.964947307060356,139,16543,24.903820003882174,0.6000000000000001
402028212,10,0.6652898456341716,21.85560206124569,126,16543,24.90424430373696,0.6000000000000001
402041756,13,0.5879105472560685,24.340344320097074,141,16544,24.904228566480924,0.6000000000000001
406353280,14,0.5218489873629074,17.20515506050947,98,11187,17.774589196708348,0.6000000000000001
406353865,3,0.9656710435628781,12.708131304874541,72,11170,17.774629384674427,0.6000000000000001
407581546,16,0.4745778552403497,23.499595954133383,136,16489,25.377345082810507,0.6000000000000001
408004431,2,1.0,6.574848604396948,37,11186,17.77322801755531,0.6000000000000001
408013652,8,0.6322988755094728,15.78579427057889,90,11186,17.774614318669137,0.6000000000000001
408016281,9,0.5208700906539343,13.5527297084584,77,11187,17.77626847607098,0.6000000000000001
408037026,10,0.5400089132640856,14.990225895531466,85,11187,17.776286425916624,0.6000000000000001
408047708,14,0.6403977315352303,16.88474290334716,96,11211,17.776399044236314,0.6000000000000001
404462097,4,0.9404928499610987,12.318129482397126,70,10858,17.776502181692194,0.6000000000000001
405428615,12,0.5592386499319574,19.757995389591315,114,16490,25.377392368851588,0.6000000000000001
405428895,16,0.4795575960219387,24.009338085397758,139,16487,25.37737052398211,0.6000000000000001
406351414,8,0.8767148011457435,16.355180767837965,93,11154,17.774597371392247,0.6000000000000001
402042483,10,0.8214310921195593,22.945978299102535,133,16544,24.90432724592847,0.6000000000000001
402103411,15,0.6297048397588267,25.06929181500118,145,16492,25.379010641933746,0.6000000000000001
402112759,15,0.46850863060140113,21.47251772409868,124,16545,24.90453236227495,0.6000000000000001
402128282,10,0.6419690725781131,21.396156999485356,124,16546,24.90598603527451,0.6000000000000001
402129242,14,0.6373123579453126,22.60309377433532,131,16542,24.904505212359254,0.6000000000000001
402129745,18,0.455791864426941,21.57949720636566,125,16544,24.905985392661933,0.6000000000000001
402129754,14,0.5571994957056262,23.41290767645387,135,16545,24.90598618428612,0.6000000000000001
402130354,13,0.6009908601948198,20.757294320237406,120,16544,24.904544130932663,0.6000000000000001
408049337,13,0.5644940321725369,16.42641456895126,94,11157,17.7763987857943,0.6000000000000001
408067963,10,0.5361500754850064,15.315306633850923,87,11173,17.77641122966088,0.6000000000000001
408069339,3,0.9875472888747827,14.279207816837925,81,11213,17.776453323112946,0.6000000000000001
408070719,7,0.8012568689516697,16.375042094371565,93,11213,17.77642565212227,0.6000000000000001
408083407,7,0.9067615590326206,10.687493516572204,61,11143,17.776417301884067,0.6000000000000001
408083839,9,0.6580757720918962,15.262536393438495,87,11160,17.776430876841914,0.6000000000000001
409137046,13,0.5277476656394327,22.267704364040583,129,16384,25.227360763684146,0.6000000000000001
410135251,15,0.49334774711858786,23.838648479762696,138,16428,25.37890203365623,0.6000000000000001
419016040,3,0.9768901908255095,14.462620554028945,82,10892,17.77512231927767,0.6000000000000001
419051315,13,0.6358196183232957,22.592083429961804,131,16545,24.904592241194223,0.6000000000000001
42074448,17,0.6600538861130951,16.802592056680624,96,10949,17.776198297655355,0.6000000000000001
421873120,13,0.5285489802077801,18.439966926903253,107,16487,25.377391724143536,0.6000000000000001
410153553,38,0.2609648447066433,24.51083321062174,142,16488,25.37748245521857,0.6000000000000001
410212351,14,0.5334574694491871,24.033143543876122,139,16490,25.378970799954004,0.6000000000000001
410253041,10,0.62873591892666,23.649584067704836,137,16488,25.377340962173776,0.6000000000000001
410255881,15,0.5823518268609232,23.807870622061728,138,16490,25.377293149004117,0.6000000000000001
439455229,8,0.7065029134000596,16.092946822608155,92,10983,17.776258540256094,0.6000000000000001
439460890,10,0.6312941743132114,15.494361566966745,88,11014,17.776266318196576,0.6000000000000001
439463902,10,0.6428540463490394,13.555462740965368,77,10979,17.776294131679606,0.6000000000000001
439466001,11,0.5935986591462978,15.141625117255899,86,11076,17.776308332020562,0.6000000000000001
410442002,13,0.59033934035662,20.578703811236437,119,16489,25.37725661182253,0.6000000000000001
412051524,14,0.63068849794254,24.26086048703678,140,16488,25.378906773156814,0.6000000000000001
41861999,26,0.516945254753649,48.995933932507114,289,27527,49.6042671295595,0.6000000000000001
41898474,5,0.9591378988291321,46.75713394645936,275,27614,49.604301162181855,0.6000000000000001
421937394,6,0.8279217312382141,11.133097172486714,64,16490,25.377343164984495,0.6000000000000001
425881596,32,0.3911391195652232,51.96092582566507,306,33033,53.716459310888695,0.6000000000000001
425883009,31,0.37755097426935336,53.305326943847376,314,33033,53.71643753936087,0.6000000000000001
469914390,2,1.0,1.1083487920839161,4,15274,23.950268393457463,0.6000000000000001
469933344,12,0.5519669397848781,15.108485791738303,87,13406,21.714103564598645,0.6000000000000001
441491515,4,0.8992435618943769,7.056977652523756,40,11138,17.776385940062028,0.6000000000000001
441493794,9,0.6065732156658783,14.33332739314892,82,11136,17.774995248228606,0.6000000000000001
44579241,13,0.5953961355502957,22.94472421222622,133,16491,25.379467657055102,0.6000000000000001
44624744,6,0.8204396582331461,16.302917609657015,94,16489,25.379408022608004,0.6000000000000001
439492792,10,0.7003761795723151,13.329124893977905,76,11077,17.776317278770875,0.6000000000000001
441056293,14,0.564034425124543,21.75030204225959,126,16545,24.90448737380666,0.6000000000000001
441193637,17,0.4818438602495638,19.257221495617614,111,16407,25.26010904127861,0.6000000000000001
441428637,6,0.8656454427496333,13.239920346841245,77,15936,24.593969210498017,0.6000000000000001
425938730,28,0.4576974047939393,49.59973704236609,293,33035,53.71644850205416,0.6000000000000001
426012953,34,0.34051521463110235,50.071615350795355,295,33034,53.716037664652504,0.6000000000000001
43362331,11,0.5692957836336816,22.990651246935613,133,16545,24.905981374005023,0.6000000000000001
434103832,12,0.6086116617359846,21.65987875750784,125,16545,24.904344694722568,0.6000000000000001
469933397,14,0.5630124668992114,20.664165271892443,120,16491,25.379462381578378,0.6000000000000001
469939293,9,0.7071239575823226,16.83729318802898,97,15806,23.860887526670012,0.6000000000000001
469939625,14,0.5022982548592149,23.963693704765546,139,16544,24.903958197716747,0.6000000000000001
469947160,6,0.8544454465228146,13.980616852973071,81,16544,24.904154103748624,0.6000000000000001
425883195,30,0.32733864980076377,51.737327127493245,305,33033,53.71647579459977,0.6000000000000001
425884565,30,0.4574525589757229,50.96929337294637,301,33034,53.71647376757619,0.6000000000000001
425931703,33,0.39409988076459035,51.76908587048342,305,33032,53.716274013181874,0.6000000000000001
425936552,6,0.9749757369233629,33.99699268984318,201,33029,53.71650188616263,0.6000000000000001
52315024,12,0.8035991836105622,22.583011742250847,131,16544,24.902433534185093,0.6000000000000001
52365497,14,0.512147702049806,23.88716153146993,138,16543,24.902431412166607,0.6000000000000001
52367601,15,0.46455739175883626,22.781631879912766,132,16264,24.508004703604,0.6000000000000001
52016952,13,0.6287180691383668,21.022251360922155,122,16490,25.37921564815133,0.6000000000000001
52077955,10,0.6182194922009328,14.773596885477218,86,16490,25.379216083777465,0.6000000000000001
52194213,25,0.4647553468245016,53.50653454720373,316,33034,53.71625256068046,0.6000000000000001
52257960,10,0.7051813435508646,19.148704686748715,111,16489,25.379271214814253,0.6000000000000001
469948126,16,0.5608787907267193,22.86808218554461,132,16345,24.620863635702335,0.6000000000000001
469966859,30,0.45264210736155386,51.0818270597706,301,33034,53.71647558458653,0.6000000000000001
469972461,20,0.5048068195832526,50.778872586666466,300,33033,53.716401962002465,0.6000000000000001
469980385,20,0.34511697699288535,20.553904558054,119,16490,25.37748571438192,0.6000000000000001
52286391,15,0.5202771148731548,23.423228981130478,135,16544,24.902377532361697,0.6000000000000001
52307802,33,0.39909757504700294,51.82615496108565,306,32791,53.38169683621754,0.6000000000000001
52314170,11,0.7610377053635752,39.242691871379975,232,33034,53.71622634578557,0.6000000000000001
52314627,8,0.7036715849994876,20.01496394182095,116,16541,24.90238856376118,0.6000000000000001
53894240,12,0.6410814503532943,16.149994374778544,94,16409,25.26542456903462,0.6000000000000001
53938270,18,0.3923736428053928,22.920956868757457,133,16304,25.271004091349823,0.6000000000000001
53976572,15,0.5041946963309203,23.88627618891087,138,16343,25.261287427892057,0.6000000000000001
55296811,29,0.4855519251524285,48.50196748112489,286,27857,51.057557384986694,0.6000000000000001
55400333,37,0.40244211041666045,75.00338952910761,445,39800,76.49090896341022,0.6000000000000001
55855870,6,0.7700370069998679,11.569410776704217,66,11226,17.77632020358942,0.6000000000000001
55856742,14,0.42467060809317925,12.617988371726597,72,11075,17.77631292576916,0.6000000000000001
55857030,11,0.5366118508392197,15.39712613264237,88,11226,17.776284661060345,0.6000000000000001
62221982,15,0.49255742208985276,22.280929720344375,129,16354,25.18928554870945,0.6000000000000001
62377610,9,0.682562595343454,18.998923801992532,110,16546,24.905987691631708,0.6000000000000001
63697276,16,0.5263324856801184,23.579385844203216,136,16546,24.904405012760435,0.6000000000000001
63697344,9,0.6629971413182604,21.95572711918021,127,16545,24.904398205723737,0.6000000000000001
60111124,16,0.6226386499821621,24.24889108364141,140,16147,25.189190332617727,0.6000000000000001
60369879,13,0.6071198468840694,24.257231823816483,140,16357,25.189186891380814,0.6000000000000001
60371639,8,0.7452277755757186,22.279482473015378,129,16355,25.189204489652184,0.6000000000000001
61981778,13,0.5332684692224882,22.22535125186141,129,16339,25.16426144491038,0.6000000000000001
63697556,16,0.427424264158873,24.340489814163448,141,16544,24.90437684956578,0.6000000000000001
65258169,13,0.569084239505028,22.457065905986838,130,16546,24.904313494484995,0.6000000000000001
66356538,14,0.5411972324269185,21.905861304540394,127,16545,24.90453588639957,0.6000000000000001
66357973,17,0.452182559725794,23.890610666498787,138,16543,24.9045043252745,0.6000000000000001
70744199,5,0.904967733238656,8.45272285188048,48,16527,24.90427375588206,0.6000000000000001
70744320,4,0.9465756787259952,24.115377759090734,139,16546,24.904274829231326,0.6000000000000001
70762901,4,0.8736622199712748,11.582060370892805,67,16543,24.904262118075167,0.6000000000000001
70763084,3,0.9814248635331869,3.981937617181302,21,16545,24.904284389257555,0.6000000000000001
66412048,27,0.3943489533279969,46.40275474699342,273,27770,49.60411858253997,0.6000000000000001
66435575,4,0.9429994621552584,45.004282187412855,265,27768,49.60418137277361,0.6000000000000001
66536204,10,0.6830864155772022,16.216610977304754,92,11074,17.776316573294025,0.6000000000000001
66550650,10,0.7408722988955899,16.797134480382056,96,11072,17.77628835980795,0.6000000000000001
70722627,2,1.0,4.516688483844746,25,16544,24.904182557515924,0.6000000000000001
70723644,9,0.7402155640932796,23.784772510438188,137,16546,24.904209744684522,0.6000000000000001
70723782,18,0.46797908328007765,23.480631026982792,136,16546,24.904227692201857,0.6000000000000001
70742137,17,0.47933678911461186,23.388967861769288,135,16546,24.904269966330503,0.6000000000000001
67544844,22,0.496800369112564,46.93342141641028,276,27768,49.60425704785507,0.6000000000000001
69747919,15,0.47121752332049915,21.341205589802712,123,16542,24.9022346921588,0.6000000000000001
69925764,14,0.6355875590810768,24.238460056041504,140,16546,24.90372284784553,0.6000000000000001
70420258,15,0.5520232068680381,23.529437818819133,136,15870,25.189178152315435,0.6000000000000001
70777408,13,0.5911216326616494,21.90289736868408,127,16546,24.904274705831085,0.6000000000000001
70785900,8,0.9126444416225314,22.770946957974047,132,16544,24.904300996136044,0.6000000000000001
70787947,17,0.48664064195928525,23.291772603363142,135,16544,24.904302168205504,0.6000000000000001
70788069,20,0.491981736770268,20.875159103901524,121,16546,24.90431573571277,0.6000000000000001
70774607,13,0.5962702260048925,19.84580143643757,115,16545,24.90420516816539,0.6000000000000001
70775391,17,0.47795163521200046,23.43207272076461,135,16545,24.90428904633609,0.6000000000000001
70775634,17,0.48673770096363844,22.787581323979566,132,16546,24.904284324996297,0.6000000000000001
70776480,14,0.5341672971936134,23.754175664981176,137,16545,24.904188466292,0.6000000000000001
66374862,26,0.5517444528954633,45.57365723755993,268,27771,49.6042145911872,0.6000000000000001
66399111,17,0.5974206049193871,44.281900187253314,261,27745,49.60413410582464,0.6000000000000001
66410290,17,0.5634829032486898,23.94200639191058,138,16545,24.90452726980311,0.6000000000000001
66411836,13,0.5753128830025734,48.78751885297174,287,27771,49.60417822536897,0.6000000000000001
70797827,17,0.46018102052495424,22.662609744523024,131,16546,24.904315052122,0.6000000000000001
70857782,16,0.4077547301981401,22.69038617644719,131,16545,24.90428283208621,0.6000000000000001
70858051,14,0.4628415454635768,22.826547009657133,132,16544,24.904313670504962,0.6000000000000001
7143936,3,0.9967666895334674,11.292922793282742,65,16543,24.904022846404587,0.6000000000000001
7186216,16,0.5520189148322686,22.71517864281259,131,16543,24.90405895890308,0.6000000000000001
7186505,13,0.5537760006786032,23.356867154979,135,16544,24.904074225608383,0.6000000000000001
75353219,9,0.5851744452833773,15.620502270865245,89,11187,17.77461664604425,0.6000000000000001
75353949,6,0.7144989015517619,14.02611917676677,80,11142,17.77466140633851,0.6000000000000001
75373928,10,0.7354375598455171,16.059449910910644,91,11135,17.774672130052295,0.6000000000000001
75377810,3,0.9584371734697279,10.845687881726917,62,11184,17.774685073573437,0.6000000000000001
76923707,16,0.48247119427453167,21.52476770567978,124,16546,24.903920283574735,0.6000000000000001
76987466,10,0.7177846633836723,19.310861577942887,112,16546,24.903926833566402,0.6000000000000001
80340568,14,0.570613961358179,23.615344615230242,137,16542,24.904235339291517,0.6000000000000001
80342205,15,0.5018674796512633,24.520887712412105,142,16545,24.904225256793325,0.6000000000000001
80427253,14,0.5383059059780204,22.512583152561774,130,16542,24.904275784302627,0.6000000000000001
77005811,9,0.7290407119392986,20.622096115334216,119,16543,24.90394319038478,0.6000000000000001
79172136,14,0.44564008473224426,21.063439849031738,122,16489,25.377274648979665,0.6000000000000001
79282952,14,0.49612382537144284,23.021784387036405,133,16489,25.37731729563734,0.6000000000000001
79325634,5,0.8636399428621663,13.09277661364331,76,16488,25.377337150037647,0.6000000000000001
79354962,6,0.7919102090979746,22.0065771445652,127,16488,25.377373052057237,0.6000000000000001
79395764,14,0.5228677837712449,22.767719000150237,132,16490,25.377384785324693,0.6000000000000001
79398126,7,0.7881168037233344,14.053833740403434,82,16490,25.37736848857662,0.6000000000000001
79403675,7,0.9852579836994155,20.249696784873095,117,16488,25.377356938779712,0.6000000000000001
79405368,15,0.568985845134361,22.82188942030507,132,16487,25.378781034830354,0.6000000000000001
79405578,4,0.9294277725076157,9.601182228364223,55,16491,25.378788375514887,0.6000000000000001
79424904,17,0.4556996544293881,23.6982696181135,137,16491,25.378802482723586,0.6000000000000001
79569274,14,0.43405597285542097,15.315463812934922,87,11750,17.777987902652512,0.6000000000000001
80080784,5,0.8787855021910438,21.60015854142648,125,15997,24.826591837597334,0.6000000000000001
80260513,6,0.891564921864908,19.69996553868532,114,16541,24.90415633473185,0.6000000000000001
80314959,14,0.5287416879617962,21.756898384031956,126,16542,24.90414249062178,0.6000000000000001
80339388,11,0.5471570244643723,20.473556415431858,118,16541,24.90415846420092,0.6000000000000001
80427281,7,0.9469156929990499,22.958443288395074,133,16542,24.904281466301654,0.6000000000000001
80427599,14,0.5507641873883405,23.680657983209358,137,16544,24.904283304266755,0.6000000000000001
80427634,19,0.5693657145357737,23.814002229005155,138,16544,24.904279827173923,0.6000000000000001
80430264,16,0.5215071006779898,23.61260501937886,136,16544,24.904280012972777,0.6000000000000001
92364863,10,0.5108819305651001,8.42201322959454,48,16280,25.07600681667509,0.6000000000000001
92442172,13,0.46589134577295743,20.960804064081458,121,16283,25.078787163791276,0.6000000000000001
92451349,15,0.4903443245125576,22.54410243089069,130,16391,25.24131523820097,0.6000000000000001
80430430,15,0.5356880567164843,20.96543831540248,121,16542,24.904303752385204,0.6000000000000001
80438267,14,0.5367875447308177,24.19309901636575,140,16544,24.904214270679404,0.6000000000000001
80438901,12,0.5879249670665233,21.072277160637896,122,16545,24.90425050820795,0.6000000000000001
80509361,20,0.47193278370800484,23.170906903248124,134,16545,24.904256511513267,0.6000000000000001
92452841,13,0.5594226815942294,17.05801730283929,99,16394,25.241324041527605,0.6000000000000001
92497469,9,0.7332220047185557,19.29975440934163,112,16351,25.178813652026975,0.6000000000000001
92706840,7,0.789594239831878,10.524786227820869,61,16391,25.241361288376993,0.6000000000000001
80510666,18,0.5825372864413875,23.712674298371667,137,16544,24.904349128283684,0.6000000000000001
8196402,15,0.7342740302084161,20.913413656242483,121,16396,25.25225891635023,0.6000000000000001
89002990,10,0.5736207758674006,23.18485605437718,134,16485,25.37928376974105,0.6000000000000001
89018360,14,0.6995784912435342,22.234843891837727,129,16490,25.379324342809014,0.6000000000000001
92196301,10,0.6572510694015575,24.58475318198157,142,16490,25.379190766006104,0.6000000000000001
92228046,12,0.5613578257459608,24.744488755586644,143,16491,25.379215482841573,0.6000000000000001
92258567,15,0.5032732870177109,22.28848069785772,129,15935,24.598180883988334,0.6000000000000001
92364700,12,0.5510543015309106,23.755181026486753,137,16367,25.201004845328725,0.6000000000000001
92731064,14,0.6308147341393514,24.43584095103097,141,15708,25.217766323742126,0.6000000000000001
92734713,17,0.4217473333222155,21.8164257113649,126,16423,25.28439243582784,0.6000000000000001
92994093,11,0.5550240759908821,16.157173183908753,92,11138,17.776617201892805,0.6000000000000001
92995003,5,0.9184429453466038,16.55438248394944,94,11138,17.776614667298418,0.6000000000000001
89020549,22,0.47077556623246686,24.718259852519395,143,16488,25.379376156940452,0.6000000000000001
89021585,22,0.47384107682854837,24.61400756519697,142,16491,25.379287341363124,0.6000000000000001
92130019,16,0.5240764054071956,19.5307174835948,113,16546,24.904337841585402,0.6000000000000001
92131593,10,0.6711621492598817,21.366793734157,124,16545,24.904377232805018,0.6000000000000001
98672920,12,0.5188603221345811,15.165006355019614,86,10992,17.774680790420916,0.6000000000000001
98678529,9,0.686965146861262,15.699717591211765,89,11076,17.774672791756984,0.6000000000000001
98665166,9,0.7659116420220478,16.87331130284315,96,10949,17.774669460881796,0.6000000000000001
98666609,15,0.5483827036014214,16.00524071970517,91,11075,17.774644382227507,0.6000000000000001
98666650,12,0.5614954651345887,15.899677977084593,91,11044,17.77464678224578,0.6000000000000001
98672854,6,0.9136982538383654,14.898349988503242,85,11076,17.77467699667841,0.6000000000000001
97475019,12,0.5194937779165315,15.600006073444774,89,11058,17.776386405723315,0.6000000000000001
9788918,17,0.4821905744077428,21.32117025821435,123,16546,24.904587474685286,0.6000000000000001
98609758,8,0.7803372970486412,11.785892585135798,67,11074,17.773259735608235,0.6000000000000001
98659013,16,0.40549188343042,15.738590377171477,90,10977,17.773268648365274,0.6000000000000001
9699512,13,0.648966358112054,22.026683411545037,127,16546,24.90451626902086,0.6000000000000001
97409519,11,0.8013191270953907,23.61138090438044,136,15758,24.764154216979023,0.6000000000000001
97410755,10,0.6522163855318491,17.85997718609883,103,16356,25.189117756977794,0.6000000000000001
97469879,8,0.7210242461734155,9.916641203374184,57,11057,17.776372135533165,0.6000000000000001
